domain_id,domain_name,micro_credential_id,micro_credential_title,micro_credential_level,competency_order,competency_id,competency_name,competency_description,rubric_version,criterion_id,criterion_name,criterion_descriptor,evidence_required,weight,binary_scoring,pass_threshold,question_type,scenario_variation_rule,reattempt_rule,question_format_rule,integrity_rule,locked_status,source
2,Data & Analytics,18,Data Visualization Specialist,EQF 6,6,176,Interactivity,Construct interactivity principles and techniques within data analytics and business intelligence environments to deliver measurable outcomes aligned with the Data Visualization Specialist professional standard,1,c2,Applied execution,"Applies Interactivity correctly in a realistic scenario using an appropriate method, sequence, or workflow.","Demonstrates a valid step-by-step workflow, method, or solution design for Interactivity.",0.3,met/not_met,75.0,scenario_based_applied,"Scenario may vary, but the same competency descriptor and difficulty level must remain fixed across learners.","After fail, full teaching loop must be completed before reassessment unlocks.",No multiple choice; learner must demonstrate practical use of the competency in context.,Verify learner identity at session start; timestamp all interactions; flag unusual response patterns; retain immutable audit logs.,draft_seed_for_locking,EIU-Paris (IKON SKILLS™)
2,Data & Analytics,18,Data Visualization Specialist,EQF 6,6,176,Interactivity,Construct interactivity principles and techniques within data analytics and business intelligence environments to deliver measurable outcomes aligned with the Data Visualization Specialist professional standard,1,c3,Reasoned justification,"Explains why the chosen approach for Interactivity is appropriate for the scenario, constraints, and desired outcome.",Provides explicit reasoning tied to the scenario rather than only listing steps.,0.25,met/not_met,75.0,scenario_based_applied,"Scenario may vary, but the same competency descriptor and difficulty level must remain fixed across learners.","After fail, full teaching loop must be completed before reassessment unlocks.",No multiple choice; learner must demonstrate practical use of the competency in context.,Verify learner identity at session start; timestamp all interactions; flag unusual response patterns; retain immutable audit logs.,draft_seed_for_locking,EIU-Paris (IKON SKILLS™)
2,Data & Analytics,18,Data Visualization Specialist,EQF 6,6,176,Interactivity,Construct interactivity principles and techniques within data analytics and business intelligence environments to deliver measurable outcomes aligned with the Data Visualization Specialist professional standard,1,c4,Risk and quality control,"Identifies at least one risk, limitation, validation step, or quality-control measure relevant to Interactivity.","Shows awareness of errors, tradeoffs, monitoring, or validation before accepting the result.",0.2,met/not_met,75.0,scenario_based_applied,"Scenario may vary, but the same competency descriptor and difficulty level must remain fixed across learners.","After fail, full teaching loop must be completed before reassessment unlocks.",No multiple choice; learner must demonstrate practical use of the competency in context.,Verify learner identity at session start; timestamp all interactions; flag unusual response patterns; retain immutable audit logs.,draft_seed_for_locking,EIU-Paris (IKON SKILLS™)
2,Data & Analytics,18,Data Visualization Specialist,EQF 6,7,177,Dashboard UX,Analyze dashboard ux principles and techniques within data analytics and business intelligence environments to deliver measurable outcomes aligned with the Data Visualization Specialist professional standard,1,c1,Objective framing,"Identifies the correct objective, scope, and decision point for Dashboard UX in the scenario.",Clearly states what Dashboard UX must accomplish and what problem the learner is solving.,0.25,met/not_met,75.0,scenario_based_applied,"Scenario may vary, but the same competency descriptor and difficulty level must remain fixed across learners.","After fail, full teaching loop must be completed before reassessment unlocks.",No multiple choice; learner must demonstrate practical use of the competency in context.,Verify learner identity at session start; timestamp all interactions; flag unusual response patterns; retain immutable audit logs.,draft_seed_for_locking,EIU-Paris (IKON SKILLS™)
2,Data & Analytics,18,Data Visualization Specialist,EQF 6,7,177,Dashboard UX,Analyze dashboard ux principles and techniques within data analytics and business intelligence environments to deliver measurable outcomes aligned with the Data Visualization Specialist professional standard,1,c2,Applied execution,"Applies Dashboard UX correctly in a realistic scenario using an appropriate method, sequence, or workflow.","Demonstrates a valid step-by-step workflow, method, or solution design for Dashboard UX.",0.3,met/not_met,75.0,scenario_based_applied,"Scenario may vary, but the same competency descriptor and difficulty level must remain fixed across learners.","After fail, full teaching loop must be completed before reassessment unlocks.",No multiple choice; learner must demonstrate practical use of the competency in context.,Verify learner identity at session start; timestamp all interactions; flag unusual response patterns; retain immutable audit logs.,draft_seed_for_locking,EIU-Paris (IKON SKILLS™)
2,Data & Analytics,18,Data Visualization Specialist,EQF 6,7,177,Dashboard UX,Analyze dashboard ux principles and techniques within data analytics and business intelligence environments to deliver measurable outcomes aligned with the Data Visualization Specialist professional standard,1,c3,Reasoned justification,"Explains why the chosen approach for Dashboard UX is appropriate for the scenario, constraints, and desired outcome.",Provides explicit reasoning tied to the scenario rather than only listing steps.,0.25,met/not_met,75.0,scenario_based_applied,"Scenario may vary, but the same competency descriptor and difficulty level must remain fixed across learners.","After fail, full teaching loop must be completed before reassessment unlocks.",No multiple choice; learner must demonstrate practical use of the competency in context.,Verify learner identity at session start; timestamp all interactions; flag unusual response patterns; retain immutable audit logs.,draft_seed_for_locking,EIU-Paris (IKON SKILLS™)
2,Data & Analytics,18,Data Visualization Specialist,EQF 6,7,177,Dashboard UX,Analyze dashboard ux principles and techniques within data analytics and business intelligence environments to deliver measurable outcomes aligned with the Data Visualization Specialist professional standard,1,c4,Risk and quality control,"Identifies at least one risk, limitation, validation step, or quality-control measure relevant to Dashboard UX.","Shows awareness of errors, tradeoffs, monitoring, or validation before accepting the result.",0.2,met/not_met,75.0,scenario_based_applied,"Scenario may vary, but the same competency descriptor and difficulty level must remain fixed across learners.","After fail, full teaching loop must be completed before reassessment unlocks.",No multiple choice; learner must demonstrate practical use of the competency in context.,Verify learner identity at session start; timestamp all interactions; flag unusual response patterns; retain immutable audit logs.,draft_seed_for_locking,EIU-Paris (IKON SKILLS™)
2,Data & Analytics,18,Data Visualization Specialist,EQF 6,8,178,Data accuracy,Build data accuracy principles and techniques within data analytics and business intelligence environments to deliver measurable outcomes aligned with the Data Visualization Specialist professional standard,1,c1,Objective framing,"Identifies the correct objective, scope, and decision point for Data accuracy in the scenario.",Clearly states what Data accuracy must accomplish and what problem the learner is solving.,0.25,met/not_met,75.0,scenario_based_applied,"Scenario may vary, but the same competency descriptor and difficulty level must remain fixed across learners.","After fail, full teaching loop must be completed before reassessment unlocks.",No multiple choice; learner must demonstrate practical use of the competency in context.,Verify learner identity at session start; timestamp all interactions; flag unusual response patterns; retain immutable audit logs.,draft_seed_for_locking,EIU-Paris (IKON SKILLS™)
2,Data & Analytics,18,Data Visualization Specialist,EQF 6,8,178,Data accuracy,Build data accuracy principles and techniques within data analytics and business intelligence environments to deliver measurable outcomes aligned with the Data Visualization Specialist professional standard,1,c2,Applied execution,"Applies Data accuracy correctly in a realistic scenario using an appropriate method, sequence, or workflow.","Demonstrates a valid step-by-step workflow, method, or solution design for Data accuracy.",0.3,met/not_met,75.0,scenario_based_applied,"Scenario may vary, but the same competency descriptor and difficulty level must remain fixed across learners.","After fail, full teaching loop must be completed before reassessment unlocks.",No multiple choice; learner must demonstrate practical use of the competency in context.,Verify learner identity at session start; timestamp all interactions; flag unusual response patterns; retain immutable audit logs.,draft_seed_for_locking,EIU-Paris (IKON SKILLS™)
2,Data & Analytics,18,Data Visualization Specialist,EQF 6,8,178,Data accuracy,Build data accuracy principles and techniques within data analytics and business intelligence environments to deliver measurable outcomes aligned with the Data Visualization Specialist professional standard,1,c3,Reasoned justification,"Explains why the chosen approach for Data accuracy is appropriate for the scenario, constraints, and desired outcome.",Provides explicit reasoning tied to the scenario rather than only listing steps.,0.25,met/not_met,75.0,scenario_based_applied,"Scenario may vary, but the same competency descriptor and difficulty level must remain fixed across learners.","After fail, full teaching loop must be completed before reassessment unlocks.",No multiple choice; learner must demonstrate practical use of the competency in context.,Verify learner identity at session start; timestamp all interactions; flag unusual response patterns; retain immutable audit logs.,draft_seed_for_locking,EIU-Paris (IKON SKILLS™)
2,Data & Analytics,18,Data Visualization Specialist,EQF 6,8,178,Data accuracy,Build data accuracy principles and techniques within data analytics and business intelligence environments to deliver measurable outcomes aligned with the Data Visualization Specialist professional standard,1,c4,Risk and quality control,"Identifies at least one risk, limitation, validation step, or quality-control measure relevant to Data accuracy.","Shows awareness of errors, tradeoffs, monitoring, or validation before accepting the result.",0.2,met/not_met,75.0,scenario_based_applied,"Scenario may vary, but the same competency descriptor and difficulty level must remain fixed across learners.","After fail, full teaching loop must be completed before reassessment unlocks.",No multiple choice; learner must demonstrate practical use of the competency in context.,Verify learner identity at session start; timestamp all interactions; flag unusual response patterns; retain immutable audit logs.,draft_seed_for_locking,EIU-Paris (IKON SKILLS™)
2,Data & Analytics,18,Data Visualization Specialist,EQF 6,9,179,Performance optimization,Create performance optimization principles and techniques within data analytics and business intelligence environments to deliver measurable outcomes aligned with the Data Visualization Specialist professional standard,1,c1,Objective framing,"Identifies the correct objective, scope, and decision point for Performance optimization in the scenario.",Clearly states what Performance optimization must accomplish and what problem the learner is solving.,0.25,met/not_met,75.0,scenario_based_applied,"Scenario may vary, but the same competency descriptor and difficulty level must remain fixed across learners.","After fail, full teaching loop must be completed before reassessment unlocks.",No multiple choice; learner must demonstrate practical use of the competency in context.,Verify learner identity at session start; timestamp all interactions; flag unusual response patterns; retain immutable audit logs.,draft_seed_for_locking,EIU-Paris (IKON SKILLS™)
2,Data & Analytics,18,Data Visualization Specialist,EQF 6,9,179,Performance optimization,Create performance optimization principles and techniques within data analytics and business intelligence environments to deliver measurable outcomes aligned with the Data Visualization Specialist professional standard,1,c2,Applied execution,"Applies Performance optimization correctly in a realistic scenario using an appropriate method, sequence, or workflow.","Demonstrates a valid step-by-step workflow, method, or solution design for Performance optimization.",0.3,met/not_met,75.0,scenario_based_applied,"Scenario may vary, but the same competency descriptor and difficulty level must remain fixed across learners.","After fail, full teaching loop must be completed before reassessment unlocks.",No multiple choice; learner must demonstrate practical use of the competency in context.,Verify learner identity at session start; timestamp all interactions; flag unusual response patterns; retain immutable audit logs.,draft_seed_for_locking,EIU-Paris (IKON SKILLS™)
2,Data & Analytics,18,Data Visualization Specialist,EQF 6,9,179,Performance optimization,Create performance optimization principles and techniques within data analytics and business intelligence environments to deliver measurable outcomes aligned with the Data Visualization Specialist professional standard,1,c3,Reasoned justification,"Explains why the chosen approach for Performance optimization is appropriate for the scenario, constraints, and desired outcome.",Provides explicit reasoning tied to the scenario rather than only listing steps.,0.25,met/not_met,75.0,scenario_based_applied,"Scenario may vary, but the same competency descriptor and difficulty level must remain fixed across learners.","After fail, full teaching loop must be completed before reassessment unlocks.",No multiple choice; learner must demonstrate practical use of the competency in context.,Verify learner identity at session start; timestamp all interactions; flag unusual response patterns; retain immutable audit logs.,draft_seed_for_locking,EIU-Paris (IKON SKILLS™)
2,Data & Analytics,18,Data Visualization Specialist,EQF 6,9,179,Performance optimization,Create performance optimization principles and techniques within data analytics and business intelligence environments to deliver measurable outcomes aligned with the Data Visualization Specialist professional standard,1,c4,Risk and quality control,"Identifies at least one risk, limitation, validation step, or quality-control measure relevant to Performance optimization.","Shows awareness of errors, tradeoffs, monitoring, or validation before accepting the result.",0.2,met/not_met,75.0,scenario_based_applied,"Scenario may vary, but the same competency descriptor and difficulty level must remain fixed across learners.","After fail, full teaching loop must be completed before reassessment unlocks.",No multiple choice; learner must demonstrate practical use of the competency in context.,Verify learner identity at session start; timestamp all interactions; flag unusual response patterns; retain immutable audit logs.,draft_seed_for_locking,EIU-Paris (IKON SKILLS™)
2,Data & Analytics,18,Data Visualization Specialist,EQF 6,10,180,Accessibility design,Demonstrate accessibility design principles and techniques within data analytics and business intelligence environments to deliver measurable outcomes aligned with the Data Visualization Specialist professional standard,1,c1,Objective framing,"Identifies the correct objective, scope, and decision point for Accessibility design in the scenario.",Clearly states what Accessibility design must accomplish and what problem the learner is solving.,0.25,met/not_met,75.0,scenario_based_applied,"Scenario may vary, but the same competency descriptor and difficulty level must remain fixed across learners.","After fail, full teaching loop must be completed before reassessment unlocks.",No multiple choice; learner must demonstrate practical use of the competency in context.,Verify learner identity at session start; timestamp all interactions; flag unusual response patterns; retain immutable audit logs.,draft_seed_for_locking,EIU-Paris (IKON SKILLS™)
2,Data & Analytics,18,Data Visualization Specialist,EQF 6,10,180,Accessibility design,Demonstrate accessibility design principles and techniques within data analytics and business intelligence environments to deliver measurable outcomes aligned with the Data Visualization Specialist professional standard,1,c2,Applied execution,"Applies Accessibility design correctly in a realistic scenario using an appropriate method, sequence, or workflow.","Demonstrates a valid step-by-step workflow, method, or solution design for Accessibility design.",0.3,met/not_met,75.0,scenario_based_applied,"Scenario may vary, but the same competency descriptor and difficulty level must remain fixed across learners.","After fail, full teaching loop must be completed before reassessment unlocks.",No multiple choice; learner must demonstrate practical use of the competency in context.,Verify learner identity at session start; timestamp all interactions; flag unusual response patterns; retain immutable audit logs.,draft_seed_for_locking,EIU-Paris (IKON SKILLS™)
2,Data & Analytics,18,Data Visualization Specialist,EQF 6,10,180,Accessibility design,Demonstrate accessibility design principles and techniques within data analytics and business intelligence environments to deliver measurable outcomes aligned with the Data Visualization Specialist professional standard,1,c3,Reasoned justification,"Explains why the chosen approach for Accessibility design is appropriate for the scenario, constraints, and desired outcome.",Provides explicit reasoning tied to the scenario rather than only listing steps.,0.25,met/not_met,75.0,scenario_based_applied,"Scenario may vary, but the same competency descriptor and difficulty level must remain fixed across learners.","After fail, full teaching loop must be completed before reassessment unlocks.",No multiple choice; learner must demonstrate practical use of the competency in context.,Verify learner identity at session start; timestamp all interactions; flag unusual response patterns; retain immutable audit logs.,draft_seed_for_locking,EIU-Paris (IKON SKILLS™)
2,Data & Analytics,18,Data Visualization Specialist,EQF 6,10,180,Accessibility design,Demonstrate accessibility design principles and techniques within data analytics and business intelligence environments to deliver measurable outcomes aligned with the Data Visualization Specialist professional standard,1,c4,Risk and quality control,"Identifies at least one risk, limitation, validation step, or quality-control measure relevant to Accessibility design.","Shows awareness of errors, tradeoffs, monitoring, or validation before accepting the result.",0.2,met/not_met,75.0,scenario_based_applied,"Scenario may vary, but the same competency descriptor and difficulty level must remain fixed across learners.","After fail, full teaching loop must be completed before reassessment unlocks.",No multiple choice; learner must demonstrate practical use of the competency in context.,Verify learner identity at session start; timestamp all interactions; flag unusual response patterns; retain immutable audit logs.,draft_seed_for_locking,EIU-Paris (IKON SKILLS™)
2,Data & Analytics,19,Predictive Analytics Practitioner,EQF 7,1,181,Model selection,Apply model selection principles and techniques within data analytics and business intelligence environments to deliver measurable outcomes aligned with the Predictive Analytics Practitioner professional standard,1,c1,Objective framing,"Identifies the correct objective, scope, and decision point for Model selection in the scenario.",Clearly states what Model selection must accomplish and what problem the learner is solving.,0.25,met/not_met,75.0,scenario_based_applied,"Scenario may vary, but the same competency descriptor and difficulty level must remain fixed across learners.","After fail, full teaching loop must be completed before reassessment unlocks.",No multiple choice; learner must demonstrate practical use of the competency in context.,Verify learner identity at session start; timestamp all interactions; flag unusual response patterns; retain immutable audit logs.,draft_seed_for_locking,EIU-Paris (IKON SKILLS™)
2,Data & Analytics,19,Predictive Analytics Practitioner,EQF 7,1,181,Model selection,Apply model selection principles and techniques within data analytics and business intelligence environments to deliver measurable outcomes aligned with the Predictive Analytics Practitioner professional standard,1,c2,Applied execution,"Applies Model selection correctly in a realistic scenario using an appropriate method, sequence, or workflow.","Demonstrates a valid step-by-step workflow, method, or solution design for Model selection.",0.3,met/not_met,75.0,scenario_based_applied,"Scenario may vary, but the same competency descriptor and difficulty level must remain fixed across learners.","After fail, full teaching loop must be completed before reassessment unlocks.",No multiple choice; learner must demonstrate practical use of the competency in context.,Verify learner identity at session start; timestamp all interactions; flag unusual response patterns; retain immutable audit logs.,draft_seed_for_locking,EIU-Paris (IKON SKILLS™)
2,Data & Analytics,19,Predictive Analytics Practitioner,EQF 7,1,181,Model selection,Apply model selection principles and techniques within data analytics and business intelligence environments to deliver measurable outcomes aligned with the Predictive Analytics Practitioner professional standard,1,c3,Reasoned justification,"Explains why the chosen approach for Model selection is appropriate for the scenario, constraints, and desired outcome.",Provides explicit reasoning tied to the scenario rather than only listing steps.,0.25,met/not_met,75.0,scenario_based_applied,"Scenario may vary, but the same competency descriptor and difficulty level must remain fixed across learners.","After fail, full teaching loop must be completed before reassessment unlocks.",No multiple choice; learner must demonstrate practical use of the competency in context.,Verify learner identity at session start; timestamp all interactions; flag unusual response patterns; retain immutable audit logs.,draft_seed_for_locking,EIU-Paris (IKON SKILLS™)
2,Data & Analytics,19,Predictive Analytics Practitioner,EQF 7,1,181,Model selection,Apply model selection principles and techniques within data analytics and business intelligence environments to deliver measurable outcomes aligned with the Predictive Analytics Practitioner professional standard,1,c4,Risk and quality control,"Identifies at least one risk, limitation, validation step, or quality-control measure relevant to Model selection.","Shows awareness of errors, tradeoffs, monitoring, or validation before accepting the result.",0.2,met/not_met,75.0,scenario_based_applied,"Scenario may vary, but the same competency descriptor and difficulty level must remain fixed across learners.","After fail, full teaching loop must be completed before reassessment unlocks.",No multiple choice; learner must demonstrate practical use of the competency in context.,Verify learner identity at session start; timestamp all interactions; flag unusual response patterns; retain immutable audit logs.,draft_seed_for_locking,EIU-Paris (IKON SKILLS™)
2,Data & Analytics,19,Predictive Analytics Practitioner,EQF 7,2,182,Feature engineering,Design feature engineering principles and techniques within data analytics and business intelligence environments to deliver measurable outcomes aligned with the Predictive Analytics Practitioner professional standard,1,c1,Objective framing,"Identifies the correct objective, scope, and decision point for Feature engineering in the scenario.",Clearly states what Feature engineering must accomplish and what problem the learner is solving.,0.25,met/not_met,75.0,scenario_based_applied,"Scenario may vary, but the same competency descriptor and difficulty level must remain fixed across learners.","After fail, full teaching loop must be completed before reassessment unlocks.",No multiple choice; learner must demonstrate practical use of the competency in context.,Verify learner identity at session start; timestamp all interactions; flag unusual response patterns; retain immutable audit logs.,draft_seed_for_locking,EIU-Paris (IKON SKILLS™)
2,Data & Analytics,19,Predictive Analytics Practitioner,EQF 7,2,182,Feature engineering,Design feature engineering principles and techniques within data analytics and business intelligence environments to deliver measurable outcomes aligned with the Predictive Analytics Practitioner professional standard,1,c2,Applied execution,"Applies Feature engineering correctly in a realistic scenario using an appropriate method, sequence, or workflow.","Demonstrates a valid step-by-step workflow, method, or solution design for Feature engineering.",0.3,met/not_met,75.0,scenario_based_applied,"Scenario may vary, but the same competency descriptor and difficulty level must remain fixed across learners.","After fail, full teaching loop must be completed before reassessment unlocks.",No multiple choice; learner must demonstrate practical use of the competency in context.,Verify learner identity at session start; timestamp all interactions; flag unusual response patterns; retain immutable audit logs.,draft_seed_for_locking,EIU-Paris (IKON SKILLS™)
2,Data & Analytics,19,Predictive Analytics Practitioner,EQF 7,2,182,Feature engineering,Design feature engineering principles and techniques within data analytics and business intelligence environments to deliver measurable outcomes aligned with the Predictive Analytics Practitioner professional standard,1,c3,Reasoned justification,"Explains why the chosen approach for Feature engineering is appropriate for the scenario, constraints, and desired outcome.",Provides explicit reasoning tied to the scenario rather than only listing steps.,0.25,met/not_met,75.0,scenario_based_applied,"Scenario may vary, but the same competency descriptor and difficulty level must remain fixed across learners.","After fail, full teaching loop must be completed before reassessment unlocks.",No multiple choice; learner must demonstrate practical use of the competency in context.,Verify learner identity at session start; timestamp all interactions; flag unusual response patterns; retain immutable audit logs.,draft_seed_for_locking,EIU-Paris (IKON SKILLS™)
2,Data & Analytics,19,Predictive Analytics Practitioner,EQF 7,2,182,Feature engineering,Design feature engineering principles and techniques within data analytics and business intelligence environments to deliver measurable outcomes aligned with the Predictive Analytics Practitioner professional standard,1,c4,Risk and quality control,"Identifies at least one risk, limitation, validation step, or quality-control measure relevant to Feature engineering.","Shows awareness of errors, tradeoffs, monitoring, or validation before accepting the result.",0.2,met/not_met,75.0,scenario_based_applied,"Scenario may vary, but the same competency descriptor and difficulty level must remain fixed across learners.","After fail, full teaching loop must be completed before reassessment unlocks.",No multiple choice; learner must demonstrate practical use of the competency in context.,Verify learner identity at session start; timestamp all interactions; flag unusual response patterns; retain immutable audit logs.,draft_seed_for_locking,EIU-Paris (IKON SKILLS™)
2,Data & Analytics,19,Predictive Analytics Practitioner,EQF 7,3,183,Validation testing,Develop validation testing principles and techniques within data analytics and business intelligence environments to deliver measurable outcomes aligned with the Predictive Analytics Practitioner professional standard,1,c1,Objective framing,"Identifies the correct objective, scope, and decision point for Validation testing in the scenario.",Clearly states what Validation testing must accomplish and what problem the learner is solving.,0.25,met/not_met,75.0,scenario_based_applied,"Scenario may vary, but the same competency descriptor and difficulty level must remain fixed across learners.","After fail, full teaching loop must be completed before reassessment unlocks.",No multiple choice; learner must demonstrate practical use of the competency in context.,Verify learner identity at session start; timestamp all interactions; flag unusual response patterns; retain immutable audit logs.,draft_seed_for_locking,EIU-Paris (IKON SKILLS™)
2,Data & Analytics,19,Predictive Analytics Practitioner,EQF 7,3,183,Validation testing,Develop validation testing principles and techniques within data analytics and business intelligence environments to deliver measurable outcomes aligned with the Predictive Analytics Practitioner professional standard,1,c2,Applied execution,"Applies Validation testing correctly in a realistic scenario using an appropriate method, sequence, or workflow.","Demonstrates a valid step-by-step workflow, method, or solution design for Validation testing.",0.3,met/not_met,75.0,scenario_based_applied,"Scenario may vary, but the same competency descriptor and difficulty level must remain fixed across learners.","After fail, full teaching loop must be completed before reassessment unlocks.",No multiple choice; learner must demonstrate practical use of the competency in context.,Verify learner identity at session start; timestamp all interactions; flag unusual response patterns; retain immutable audit logs.,draft_seed_for_locking,EIU-Paris (IKON SKILLS™)
2,Data & Analytics,19,Predictive Analytics Practitioner,EQF 7,3,183,Validation testing,Develop validation testing principles and techniques within data analytics and business intelligence environments to deliver measurable outcomes aligned with the Predictive Analytics Practitioner professional standard,1,c3,Reasoned justification,"Explains why the chosen approach for Validation testing is appropriate for the scenario, constraints, and desired outcome.",Provides explicit reasoning tied to the scenario rather than only listing steps.,0.25,met/not_met,75.0,scenario_based_applied,"Scenario may vary, but the same competency descriptor and difficulty level must remain fixed across learners.","After fail, full teaching loop must be completed before reassessment unlocks.",No multiple choice; learner must demonstrate practical use of the competency in context.,Verify learner identity at session start; timestamp all interactions; flag unusual response patterns; retain immutable audit logs.,draft_seed_for_locking,EIU-Paris (IKON SKILLS™)
2,Data & Analytics,19,Predictive Analytics Practitioner,EQF 7,3,183,Validation testing,Develop validation testing principles and techniques within data analytics and business intelligence environments to deliver measurable outcomes aligned with the Predictive Analytics Practitioner professional standard,1,c4,Risk and quality control,"Identifies at least one risk, limitation, validation step, or quality-control measure relevant to Validation testing.","Shows awareness of errors, tradeoffs, monitoring, or validation before accepting the result.",0.2,met/not_met,75.0,scenario_based_applied,"Scenario may vary, but the same competency descriptor and difficulty level must remain fixed across learners.","After fail, full teaching loop must be completed before reassessment unlocks.",No multiple choice; learner must demonstrate practical use of the competency in context.,Verify learner identity at session start; timestamp all interactions; flag unusual response patterns; retain immutable audit logs.,draft_seed_for_locking,EIU-Paris (IKON SKILLS™)
2,Data & Analytics,19,Predictive Analytics Practitioner,EQF 7,4,184,Forecast evaluation,Implement forecast evaluation principles and techniques within data analytics and business intelligence environments to deliver measurable outcomes aligned with the Predictive Analytics Practitioner professional standard,1,c1,Objective framing,"Identifies the correct objective, scope, and decision point for Forecast evaluation in the scenario.",Clearly states what Forecast evaluation must accomplish and what problem the learner is solving.,0.25,met/not_met,75.0,scenario_based_applied,"Scenario may vary, but the same competency descriptor and difficulty level must remain fixed across learners.","After fail, full teaching loop must be completed before reassessment unlocks.",No multiple choice; learner must demonstrate practical use of the competency in context.,Verify learner identity at session start; timestamp all interactions; flag unusual response patterns; retain immutable audit logs.,draft_seed_for_locking,EIU-Paris (IKON SKILLS™)
2,Data & Analytics,19,Predictive Analytics Practitioner,EQF 7,4,184,Forecast evaluation,Implement forecast evaluation principles and techniques within data analytics and business intelligence environments to deliver measurable outcomes aligned with the Predictive Analytics Practitioner professional standard,1,c2,Applied execution,"Applies Forecast evaluation correctly in a realistic scenario using an appropriate method, sequence, or workflow.","Demonstrates a valid step-by-step workflow, method, or solution design for Forecast evaluation.",0.3,met/not_met,75.0,scenario_based_applied,"Scenario may vary, but the same competency descriptor and difficulty level must remain fixed across learners.","After fail, full teaching loop must be completed before reassessment unlocks.",No multiple choice; learner must demonstrate practical use of the competency in context.,Verify learner identity at session start; timestamp all interactions; flag unusual response patterns; retain immutable audit logs.,draft_seed_for_locking,EIU-Paris (IKON SKILLS™)
2,Data & Analytics,19,Predictive Analytics Practitioner,EQF 7,4,184,Forecast evaluation,Implement forecast evaluation principles and techniques within data analytics and business intelligence environments to deliver measurable outcomes aligned with the Predictive Analytics Practitioner professional standard,1,c3,Reasoned justification,"Explains why the chosen approach for Forecast evaluation is appropriate for the scenario, constraints, and desired outcome.",Provides explicit reasoning tied to the scenario rather than only listing steps.,0.25,met/not_met,75.0,scenario_based_applied,"Scenario may vary, but the same competency descriptor and difficulty level must remain fixed across learners.","After fail, full teaching loop must be completed before reassessment unlocks.",No multiple choice; learner must demonstrate practical use of the competency in context.,Verify learner identity at session start; timestamp all interactions; flag unusual response patterns; retain immutable audit logs.,draft_seed_for_locking,EIU-Paris (IKON SKILLS™)
2,Data & Analytics,19,Predictive Analytics Practitioner,EQF 7,4,184,Forecast evaluation,Implement forecast evaluation principles and techniques within data analytics and business intelligence environments to deliver measurable outcomes aligned with the Predictive Analytics Practitioner professional standard,1,c4,Risk and quality control,"Identifies at least one risk, limitation, validation step, or quality-control measure relevant to Forecast evaluation.","Shows awareness of errors, tradeoffs, monitoring, or validation before accepting the result.",0.2,met/not_met,75.0,scenario_based_applied,"Scenario may vary, but the same competency descriptor and difficulty level must remain fixed across learners.","After fail, full teaching loop must be completed before reassessment unlocks.",No multiple choice; learner must demonstrate practical use of the competency in context.,Verify learner identity at session start; timestamp all interactions; flag unusual response patterns; retain immutable audit logs.,draft_seed_for_locking,EIU-Paris (IKON SKILLS™)
2,Data & Analytics,19,Predictive Analytics Practitioner,EQF 7,5,185,Bias detection,Evaluate bias detection principles and techniques within data analytics and business intelligence environments to deliver measurable outcomes aligned with the Predictive Analytics Practitioner professional standard,1,c1,Objective framing,"Identifies the correct objective, scope, and decision point for Bias detection in the scenario.",Clearly states what Bias detection must accomplish and what problem the learner is solving.,0.25,met/not_met,75.0,scenario_based_applied,"Scenario may vary, but the same competency descriptor and difficulty level must remain fixed across learners.","After fail, full teaching loop must be completed before reassessment unlocks.",No multiple choice; learner must demonstrate practical use of the competency in context.,Verify learner identity at session start; timestamp all interactions; flag unusual response patterns; retain immutable audit logs.,draft_seed_for_locking,EIU-Paris (IKON SKILLS™)
2,Data & Analytics,19,Predictive Analytics Practitioner,EQF 7,5,185,Bias detection,Evaluate bias detection principles and techniques within data analytics and business intelligence environments to deliver measurable outcomes aligned with the Predictive Analytics Practitioner professional standard,1,c2,Applied execution,"Applies Bias detection correctly in a realistic scenario using an appropriate method, sequence, or workflow.","Demonstrates a valid step-by-step workflow, method, or solution design for Bias detection.",0.3,met/not_met,75.0,scenario_based_applied,"Scenario may vary, but the same competency descriptor and difficulty level must remain fixed across learners.","After fail, full teaching loop must be completed before reassessment unlocks.",No multiple choice; learner must demonstrate practical use of the competency in context.,Verify learner identity at session start; timestamp all interactions; flag unusual response patterns; retain immutable audit logs.,draft_seed_for_locking,EIU-Paris (IKON SKILLS™)
2,Data & Analytics,19,Predictive Analytics Practitioner,EQF 7,5,185,Bias detection,Evaluate bias detection principles and techniques within data analytics and business intelligence environments to deliver measurable outcomes aligned with the Predictive Analytics Practitioner professional standard,1,c3,Reasoned justification,"Explains why the chosen approach for Bias detection is appropriate for the scenario, constraints, and desired outcome.",Provides explicit reasoning tied to the scenario rather than only listing steps.,0.25,met/not_met,75.0,scenario_based_applied,"Scenario may vary, but the same competency descriptor and difficulty level must remain fixed across learners.","After fail, full teaching loop must be completed before reassessment unlocks.",No multiple choice; learner must demonstrate practical use of the competency in context.,Verify learner identity at session start; timestamp all interactions; flag unusual response patterns; retain immutable audit logs.,draft_seed_for_locking,EIU-Paris (IKON SKILLS™)
